"uri","band_name","member_name","former_member_name","hometown_name","year"
"http://dbpedia.org/resource/Tommy_Tutone","Tommy Tutone","Tommy Heath","Jim Keller (musician)",,
"http://dbpedia.org/resource/Tommy_Tutone","Tommy Tutone","Tommy Heath","John Cowsill",,
"http://dbpedia.org/resource/Toto_(band)","Toto (band)","Steve Porcaro","David Hungate",,
"http://dbpedia.org/resource/Toto_(band)","Toto (band)","Steve Porcaro","Bobby Kimball",,
"http://dbpedia.org/resource/Toto_(band)","Toto (band)","Steve Porcaro","Mike Porcaro",,
"http://dbpedia.org/resource/Toto_(band)","Toto (band)","Steve Porcaro","Dennis Frederiksen",,
"http://dbpedia.org/resource/Toto_(band)","Toto (band)","Steve Porcaro","Jeff Porcaro",,
"http://dbpedia.org/resource/Toto_(band)","Toto (band)","Steve Porcaro","Keith Carlock",,
"http://dbpedia.org/resource/Toto_(band)","Toto (band)","Steve Porcaro","Jean-Michel Byron",,
"http://dbpedia.org/resource/Toto_(band)","Toto (band)","Steve Porcaro","Simon Phillips (drummer)",,
"http://dbpedia.org/resource/Toto_(band)","Toto (band)","Steve Porcaro","Greg Phillinganes",,
"http://dbpedia.org/resource/Toto_(band)","Toto (band)","David Paich","Jeff Porcaro",,
"http://dbpedia.org/resource/Toto_(band)","Toto (band)","David Paich","Bobby Kimball",,
"http://dbpedia.org/resource/Toto_(band)","Toto (band)","David Paich","Greg Phillinganes",,
"http://dbpedia.org/resource/Toto_(band)","Toto (band)","David Paich","Dennis Frederiksen",,
"http://dbpedia.org/resource/Toto_(band)","Toto (band)","David Paich","David Hungate",,
"http://dbpedia.org/resource/Toto_(band)","Toto (band)","David Paich","Simon Phillips (drummer)",,
"http://dbpedia.org/resource/Toto_(band)","Toto (band)","David Paich","Jean-Michel Byron",,
"http://dbpedia.org/resource/Toto_(band)","Toto (band)","David Paich","Keith Carlock",,
"http://dbpedia.org/resource/Toto_(band)","Toto (band)","David Paich","Mike Porcaro",,
"http://dbpedia.org/resource/Toto_(band)","Toto (band)","Steve Lukather","Keith Carlock",,
"http://dbpedia.org/resource/Toto_(band)","Toto (band)","Steve Lukather","Mike Porcaro",,
"http://dbpedia.org/resource/Toto_(band)","Toto (band)","Steve Lukather","Simon Phillips (drummer)",,
"http://dbpedia.org/resource/Toto_(band)","Toto (band)","Steve Lukather","Dennis Frederiksen",,
"http://dbpedia.org/resource/Toto_(band)","Toto (band)","Steve Lukather","Bobby Kimball",,
"http://dbpedia.org/resource/Toto_(band)","Toto (band)","Steve Lukather","Greg Phillinganes",,
"http://dbpedia.org/resource/Toto_(band)","Toto (band)","Steve Lukather","Jean-Michel Byron",,
"http://dbpedia.org/resource/Toto_(band)","Toto (band)","Steve Lukather","Jeff Porcaro",,
"http://dbpedia.org/resource/Toto_(band)","Toto (band)","Steve Lukather","David Hungate",,
"http://dbpedia.org/resource/Altaria_(band)","Altaria (band)","Petri Aho","Jani Liimatainen",,
"http://dbpedia.org/resource/Altaria_(band)","Altaria (band)","Petri Aho","Emppu Vuorinen",,
"http://dbpedia.org/resource/Altaria_(band)","Altaria (band)","Petri Aho","Marko Pukkila",,
"http://dbpedia.org/resource/Altaria_(band)","Altaria (band)","Tony Smedjebacka","Marko Pukkila",,
"http://dbpedia.org/resource/Altaria_(band)","Altaria (band)","Tony Smedjebacka","Emppu Vuorinen",,
"http://dbpedia.org/resource/Altaria_(band)","Altaria (band)","Tony Smedjebacka","Jani Liimatainen",,
"http://dbpedia.org/resource/Altaria_(band)","Altaria (band)","Juha Pekka Alanen","Emppu Vuorinen",,
"http://dbpedia.org/resource/Altaria_(band)","Altaria (band)","Juha Pekka Alanen","Marko Pukkila",,
"http://dbpedia.org/resource/Altaria_(band)","Altaria (band)","Juha Pekka Alanen","Jani Liimatainen",,
"http://dbpedia.org/resource/Cutting_Crew","Cutting Crew","Nick Van Eede","Kevin MacMichael",,
"http://dbpedia.org/resource/Cutting_Crew","Cutting Crew","Nick Van Eede","Tony Moore (musician)",,
"http://dbpedia.org/resource/Cutting_Crew","Cutting Crew","Nick Van Eede","Frosty Beedle",,
"http://dbpedia.org/resource/Cutting_Crew","Cutting Crew","Martyn Barker","Tony Moore (musician)",,
"http://dbpedia.org/resource/Cutting_Crew","Cutting Crew","Martyn Barker","Frosty Beedle",,
"http://dbpedia.org/resource/Cutting_Crew","Cutting Crew","Martyn Barker","Kevin MacMichael",,
"http://dbpedia.org/resource/Fosca_(band)","Fosca (band)","Dickon Edwards","Peter Theobalds",,
"http://dbpedia.org/resource/Fosca_(band)","Fosca (band)","Dickon Edwards","Charley Stone",,
"http://dbpedia.org/resource/Cutting_Crew","Cutting Crew","Gary Barnacle","Kevin MacMichael",,
"http://dbpedia.org/resource/Cutting_Crew","Cutting Crew","Gary Barnacle","Frosty Beedle",,
"http://dbpedia.org/resource/Cutting_Crew","Cutting Crew","Gary Barnacle","Tony Moore (musician)",,
"http://dbpedia.org/resource/The_Reels","The Reels","Dave Mason (Australian musician)","Craig Hooper","Dubbo",1976
"http://dbpedia.org/resource/The_Reels","The Reels","Dave Mason (Australian musician)","Karen Ansel","Dubbo",1976
"http://dbpedia.org/resource/Sheila_on_7","Sheila on 7","Adam Muhammad Subarkah","Anton Widiastanto","Yogyakarta",1996
"http://dbpedia.org/resource/Sheila_on_7","Sheila on 7","Adam Muhammad Subarkah","Saktia Ari Seno","Yogyakarta",1996
"http://dbpedia.org/resource/Sheila_on_7","Sheila on 7","Akhdiyat Duta Modjo","Anton Widiastanto","Yogyakarta",1996
"http://dbpedia.org/resource/Sheila_on_7","Sheila on 7","Akhdiyat Duta Modjo","Saktia Ari Seno","Yogyakarta",1996
"http://dbpedia.org/resource/The_Black_Seeds","The Black Seeds","Lee Prebble","Fat Freddy's Drop","Wellington",1998
"http://dbpedia.org/resource/The_Black_Seeds","The Black Seeds","Lee Prebble","Bret McKenzie","Wellington",1998
"http://dbpedia.org/resource/The_Black_Seeds","The Black Seeds","Lee Prebble","Shannon Williams","Wellington",1998
"http://dbpedia.org/resource/The_Reels","The Reels","Paul Abrahams (musician)","Karen Ansel","Dubbo",1976
"http://dbpedia.org/resource/The_Reels","The Reels","Paul Abrahams (musician)","Craig Hooper","Dubbo",1976
"http://dbpedia.org/resource/Sheila_on_7","Sheila on 7","Eross Candra","Saktia Ari Seno","Yogyakarta",1996
"http://dbpedia.org/resource/Sheila_on_7","Sheila on 7","Eross Candra","Anton Widiastanto","Yogyakarta",1996
"http://dbpedia.org/resource/Antigone_Rising","Antigone Rising","Cathy Henderson","Cassidy (musician)",,
"http://dbpedia.org/resource/Antigone_Rising","Antigone Rising","Dena Tauriello","Cassidy (musician)",,
"http://dbpedia.org/resource/Antigone_Rising","Antigone Rising","Kristen Henderson","Cassidy (musician)",,
"http://dbpedia.org/resource/Antigone_Rising","Antigone Rising","Nini Camps","Cassidy (musician)",,
"http://dbpedia.org/resource/Aslan_(band)","Aslan (band)","Christy Dignam","Tony McGuinness (musician)","Dublin",1982
"http://dbpedia.org/resource/Chingon_(band)","Chingon (band)","Robert Rodriguez","Carmelo Torres","Austin, Texas",2003
"http://dbpedia.org/resource/Aslan_(band)","Aslan (band)","Joe Jewell","Tony McGuinness (musician)","Dublin",1982
"http://dbpedia.org/resource/Chingon_(band)","Chingon (band)","Mark del Castillo","Carmelo Torres","Austin, Texas",2003
"http://dbpedia.org/resource/Chingon_(band)","Chingon (band)","Danny Ortiz","Carmelo Torres","Austin, Texas",2003
"http://dbpedia.org/resource/Caramelos_de_Cianuro","Caramelos de Cianuro","Drummer","Drummer",,
"http://dbpedia.org/resource/Caramelos_de_Cianuro","Caramelos de Cianuro","Drummer","Pablo Martínez",,
"http://dbpedia.org/resource/Caramelos_de_Cianuro","Caramelos de Cianuro","Drummer","Bassist",,
"http://dbpedia.org/resource/Caramelos_de_Cianuro","Caramelos de Cianuro","Vocalist","Drummer",,
"http://dbpedia.org/resource/Caramelos_de_Cianuro","Caramelos de Cianuro","Vocalist","Pablo Martínez",,
"http://dbpedia.org/resource/Caramelos_de_Cianuro","Caramelos de Cianuro","Vocalist","Bassist",,
"http://dbpedia.org/resource/Caramelos_de_Cianuro","Caramelos de Cianuro","Guitarist","Drummer",,
"http://dbpedia.org/resource/Caramelos_de_Cianuro","Caramelos de Cianuro","Guitarist","Pablo Martínez",,
"http://dbpedia.org/resource/Caramelos_de_Cianuro","Caramelos de Cianuro","Guitarist","Bassist",,
"http://dbpedia.org/resource/Bigbang_(Norwegian_band)","Bigbang (Norwegian band)","Nikolai Eilertsen","Lasse Weeden",,
"http://dbpedia.org/resource/Bigbang_(Norwegian_band)","Bigbang (Norwegian band)","Nikolai Eilertsen","Chris Summers (drummer)",,
"http://dbpedia.org/resource/Bigbang_(Norwegian_band)","Bigbang (Norwegian band)","Nikolai Eilertsen","Martin Horntveth",,
"http://dbpedia.org/resource/Bigbang_(Norwegian_band)","Bigbang (Norwegian band)","Olaf Olsen (drummer)","Lasse Weeden",,
"http://dbpedia.org/resource/Bigbang_(Norwegian_band)","Bigbang (Norwegian band)","Olaf Olsen (drummer)","Chris Summers (drummer)",,
"http://dbpedia.org/resource/Bigbang_(Norwegian_band)","Bigbang (Norwegian band)","Olaf Olsen (drummer)","Martin Horntveth",,
"http://dbpedia.org/resource/Caramelos_de_Cianuro","Caramelos de Cianuro","Bassist","Drummer",,
"http://dbpedia.org/resource/Caramelos_de_Cianuro","Caramelos de Cianuro","Bassist","Pablo Martínez",,
"http://dbpedia.org/resource/Caramelos_de_Cianuro","Caramelos de Cianuro","Bassist","Bassist",,
"http://dbpedia.org/resource/Bajaga_i_Instruktori","Bajaga i Instruktori","Momčilo Bajagić","Dejan Cukić",,
"http://dbpedia.org/resource/Bigbang_(Norwegian_band)","Bigbang (Norwegian band)","Øystein Greni","Lasse Weeden",,
"http://dbpedia.org/resource/Bigbang_(Norwegian_band)","Bigbang (Norwegian band)","Øystein Greni","Chris Summers (drummer)",,
"http://dbpedia.org/resource/Bigbang_(Norwegian_band)","Bigbang (Norwegian band)","Øystein Greni","Martin Horntveth",,
"http://dbpedia.org/resource/Deacon_Blue","Deacon Blue","Ricky Ross (musician)","Graeme Kelling","Glasgow",1985
"http://dbpedia.org/resource/Deacon_Blue","Deacon Blue","Ricky Ross (musician)","Ewen Vernal","Glasgow",1985
"http://dbpedia.org/resource/Deacon_Blue","Deacon Blue","Dougie Vipond","Graeme Kelling","Glasgow",1985
"http://dbpedia.org/resource/Deacon_Blue","Deacon Blue","Dougie Vipond","Ewen Vernal","Glasgow",1985
"http://dbpedia.org/resource/Col._Bruce_Hampton_and_the_Aquarium_Rescue_Unit","Col. Bruce Hampton and the Aquarium Rescue Unit","Jimmy Herring","Kofi Burbridge","Atlanta",1988
"http://dbpedia.org/resource/Col._Bruce_Hampton_and_the_Aquarium_Rescue_Unit","Col. Bruce Hampton and the Aquarium Rescue Unit","Oteil Burbridge","Kofi Burbridge","Atlanta",1988
"http://dbpedia.org/resource/Deacon_Blue","Deacon Blue","James Prime","Ewen Vernal","Glasgow",1985
"http://dbpedia.org/resource/Deacon_Blue","Deacon Blue","James Prime","Graeme Kelling","Glasgow",1985
"http://dbpedia.org/resource/Deacon_Blue","Deacon Blue","Lorraine McIntosh","Ewen Vernal","Glasgow",1985
"http://dbpedia.org/resource/Deacon_Blue","Deacon Blue","Lorraine McIntosh","Graeme Kelling","Glasgow",1985
"http://dbpedia.org/resource/Col._Bruce_Hampton_and_the_Aquarium_Rescue_Unit","Col. Bruce Hampton and the Aquarium Rescue Unit","Jeff Sipe","Kofi Burbridge","Atlanta",1988
"http://dbpedia.org/resource/Col._Bruce_Hampton_and_the_Aquarium_Rescue_Unit","Col. Bruce Hampton and the Aquarium Rescue Unit","Bruce Hampton","Kofi Burbridge","Atlanta",1988
"http://dbpedia.org/resource/Deerhoof","Deerhoof","Greg Saunier","Chris Cohen (musician)","San Francisco",1994
"http://dbpedia.org/resource/Hoodoo_Gurus","Hoodoo Gurus","Brad Shepherd","James Baker (musician)","Sydney",1981
"http://dbpedia.org/resource/Hoodoo_Gurus","Hoodoo Gurus","Brad Shepherd","Roddy Radalj","Sydney",1981
"http://dbpedia.org/resource/Hoodoo_Gurus","Hoodoo Gurus","Brad Shepherd","Kimble Rendall","Sydney",1981
"http://dbpedia.org/resource/Hoodoo_Gurus","Hoodoo Gurus","Dave Faulkner (musician)","Kimble Rendall","Sydney",1981
"http://dbpedia.org/resource/Hoodoo_Gurus","Hoodoo Gurus","Dave Faulkner (musician)","Roddy Radalj","Sydney",1981
"http://dbpedia.org/resource/Hoodoo_Gurus","Hoodoo Gurus","Dave Faulkner (musician)","James Baker (musician)","Sydney",1981
"http://dbpedia.org/resource/Hoodoo_Gurus","Hoodoo Gurus","Richard Grossman (bassist)","Kimble Rendall","Sydney",1981
"http://dbpedia.org/resource/Hoodoo_Gurus","Hoodoo Gurus","Richard Grossman (bassist)","Roddy Radalj","Sydney",1981
"http://dbpedia.org/resource/Hoodoo_Gurus","Hoodoo Gurus","Richard Grossman (bassist)","James Baker (musician)","Sydney",1981
"http://dbpedia.org/resource/Hedningarna","Hedningarna","Hållbus Totte Mattson","Sanna Kurki-Suonio",,
"http://dbpedia.org/resource/Hedningarna","Hedningarna","Hållbus Totte Mattson","Tellu Turkka",,
"http://dbpedia.org/resource/Hedningarna","Hedningarna","Anders Norudde","Sanna Kurki-Suonio",,
"http://dbpedia.org/resource/Hedningarna","Hedningarna","Anders Norudde","Tellu Turkka",,
"http://dbpedia.org/resource/Gary_Lewis_&_the_Playboys","Gary Lewis & the Playboys","Gary Lewis (musician)","Gary Lewis (musician)",,
"http://dbpedia.org/resource/Gary_Lewis_&_the_Playboys","Gary Lewis & the Playboys","Gary Lewis (musician)","Carl Radle",,
"http://dbpedia.org/resource/Hayseed_Dixie","Hayseed Dixie","John Wheeler (musician)","Don Wayne Reno",,
"http://dbpedia.org/resource/Hurriganes","Hurriganes","Remu Aaltonen","Pave Maijanen",,
"http://dbpedia.org/resource/Hurriganes","Hurriganes","Remu Aaltonen","Albert Järvinen",,
"http://dbpedia.org/resource/Hurriganes","Hurriganes","Remu Aaltonen","Albert Järvinen",,
"http://dbpedia.org/resource/Hurriganes","Hurriganes","Remu Aaltonen","Ile Kallio",,
"http://dbpedia.org/resource/Hurriganes","Hurriganes","Remu Aaltonen","Jim Pembroke",,
"http://dbpedia.org/resource/Hedningarna","Hedningarna","Magnus Stinnerbom","Sanna Kurki-Suonio",,
"http://dbpedia.org/resource/Hedningarna","Hedningarna","Magnus Stinnerbom","Tellu Turkka",,
"http://dbpedia.org/resource/Leb_i_sol","Leb i sol","Bodan Arsovski","Kiril Džajkovski","Skopje",1975
"http://dbpedia.org/resource/Leb_i_sol","Leb i sol","Bodan Arsovski","Vlatko Stefanovski","Skopje",1975
"http://dbpedia.org/resource/Leb_i_sol","Leb i sol","Bodan Arsovski","Dragoljub Đuričić","Skopje",1975
"http://dbpedia.org/resource/Loverboy","Loverboy","Paul Dean (guitarist)","Scott Smith (musician)","Calgary",1979
"http://dbpedia.org/resource/Leb_i_sol","Leb i sol","Nikola Kokan Dimuševski","Dragoljub Đuričić","Skopje",1975
"http://dbpedia.org/resource/Leb_i_sol","Leb i sol","Nikola Kokan Dimuševski","Vlatko Stefanovski","Skopje",1975
"http://dbpedia.org/resource/Leb_i_sol","Leb i sol","Nikola Kokan Dimuševski","Kiril Džajkovski","Skopje",1975
"http://dbpedia.org/resource/Loverboy","Loverboy","Ken Sinnaeve","Scott Smith (musician)","Calgary",1979
"http://dbpedia.org/resource/Loverboy","Loverboy","Mike Reno","Scott Smith (musician)","Calgary",1979
"http://dbpedia.org/resource/Líbido_(band)","Líbido (band)","Bass guitar","Drum kit",,
"http://dbpedia.org/resource/Líbido_(band)","Líbido (band)","Bass guitar","Drum kit",,
"http://dbpedia.org/resource/Líbido_(band)","Líbido (band)","Drum kit","Drum kit",,
"http://dbpedia.org/resource/Líbido_(band)","Líbido (band)","Drum kit","Drum kit",,
"http://dbpedia.org/resource/Líbido_(band)","Líbido (band)","Guitar","Drum kit",,
"http://dbpedia.org/resource/Líbido_(band)","Líbido (band)","Guitar","Drum kit",,
"http://dbpedia.org/resource/Líbido_(band)","Líbido (band)","Singing","Drum kit",,
"http://dbpedia.org/resource/Laughing_Clowns","Laughing Clowns","Ed Kuepper","Peter Milton Walsh",,
"http://dbpedia.org/resource/It's_OK!_(band)","It's OK! (band)","Robert Hecker","Abby Travis",,
"http://dbpedia.org/resource/It's_OK!_(band)","It's OK! (band)","Robert Hecker","Bruce Nicholson",,
"http://dbpedia.org/resource/It's_OK!_(band)","It's OK! (band)","Robert Hecker","Victor Indrizzo",,
"http://dbpedia.org/resource/Mental_As_Anything","Mental As Anything","Greedy Smith","David Twohill","Sydney",1976
"http://dbpedia.org/resource/Mental_As_Anything","Mental As Anything","Greedy Smith","Reg Mombassa","Sydney",1976
"http://dbpedia.org/resource/Mental_As_Anything","Mental As Anything","Greedy Smith","Peter O'Doherty","Sydney",1976
"http://dbpedia.org/resource/Mumiy_Troll","Mumiy Troll","Eugene ""Sdwig"" Zvidionny","Yuri Tsaler","Vladivostok",1983
"http://dbpedia.org/resource/Mumiy_Troll","Mumiy Troll","Ilya Lagutenko","Yuri Tsaler","Vladivostok",1983
"http://dbpedia.org/resource/NRBQ","NRBQ","Terry Adams (musician)","Al Anderson (NRBQ)","Louisville, Kentucky",1966
"http://dbpedia.org/resource/NRBQ","NRBQ","Terry Adams (musician)","Pete Donnelly (musician)","Louisville, Kentucky",1966
"http://dbpedia.org/resource/NRBQ","NRBQ","Terry Adams (musician)","Joey Spampinato","Louisville, Kentucky",1966
"http://dbpedia.org/resource/NRBQ","NRBQ","Terry Adams (musician)","Tom Staley","Louisville, Kentucky",1966
"http://dbpedia.org/resource/NRBQ","NRBQ","Terry Adams (musician)","Tom Ardolino","Louisville, Kentucky",1966
"http://dbpedia.org/resource/Mental_As_Anything","Mental As Anything","Martin Cilia","David Twohill","Sydney",1976
"http://dbpedia.org/resource/Mental_As_Anything","Mental As Anything","Martin Cilia","Reg Mombassa","Sydney",1976
"http://dbpedia.org/resource/Mental_As_Anything","Mental As Anything","Martin Cilia","Peter O'Doherty","Sydney",1976
"http://dbpedia.org/resource/Mumiy_Troll","Mumiy Troll","Oleg Pungin","Yuri Tsaler","Vladivostok",1983
"http://dbpedia.org/resource/Mental_As_Anything","Mental As Anything","Martin Plaza","Reg Mombassa","Sydney",1976
"http://dbpedia.org/resource/Mental_As_Anything","Mental As Anything","Martin Plaza","David Twohill","Sydney",1976
